"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","CHOCOWINITY BAY","",35.50389,-77.03472,"NC","031117","528230000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","ROSE BAY","",35.44222,-76.41111,"NC","031119","526000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","GUM PT./GARRISON PT. TO MOUTH","",35.42528,-76.725,"NC","031121","528000100",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","031121","1902000000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","031121","1902000000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","031125","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","JUDITH NARROWS","",35.35472,-76.40278,"NC","031202","524500000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","031202","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","031202","1902010101",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","031208","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","031212","1902000000",""
"NCDMF",,10,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","031215","1902000000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","031216","1902000000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","040106","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","040107","1902040104",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040107","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF7, BELOW HWY 210","",34.37333,-78.07833,"NC","040107","1902040100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","040121","1902040104",""
"NCDMF",,6,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040121","1902000000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","040209","1902000000",""
"NCDMF",,6,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040211","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040224","1902000000",""
"NCDMF",,9,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.465,-76.91917,"NC","040301","528000300",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","040308","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CF11, BRUNSWICK RIVER","",34.23194,-77.98583,"NC","040309","1902020000",""
"NCDMF",,7,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040309","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","BROAD CREEK","",35.40556,-76.39389,"NC","040317","526020000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","040322","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","040325","1902040104",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040325","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.4975,-76.99472,"NC","040406","528000300",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","CFR2, SMITH CREEK TO LANE FERRY","",34.26694,-77.94722,"NC","040414","1902030100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF2, INDIAN CREEK","",34.28111,-78.00556,"NC","040414","1902010101",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","ABOVE NEW BERN","",35.10667,-77.02472,"NC","040415","535000300",""
"NCDMF",,6,"Cyprinidae","Cyprinus carpio","ABOVE NEW BERN","",35.11389,-77.03667,"NC","040415","535000300",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00083,-76.72722,"NC","040416","535000100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040419","1902000000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","040419","1902000000",""
"NCDMF",,11,"Cyprinidae","Cyprinus carpio","UPSTREAM OF MAULS PT/RAGGED PT","",35.52278,-77.04111,"NC","040421","528000300",""
"NCDMF",,8,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040421","1902000000",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.40694,-78.27833,"NC","040421","1902000000",""
"NCDMF",,4,"Cyprinidae","Cyprinus carpio","CF11, BRUNSWICK RIVER","",34.23194,-77.98583,"NC","040423","1902020000",""
"NCDMF",,2,"Cyprinidae","Cyprinus carpio","CFR1, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.24944,-77.97333,"NC","040423","1902000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","040426","1902040104",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF3, MOUTH BLACK RIVER","",34.33806,-78.04722,"NC","040428","1902040104",""
"NCDMF",,3,"Cyprinidae","Cyprinus carpio","STUMPY POINT BAY","",35.67333,-75.76611,"NC","040429","501000000",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF7, BELOW HWY 210","",34.37333,-78.07833,"NC","040429","1902040100",""
"NCDMF",,1,"Cyprinidae","Cyprinus carpio","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE","",34.3675,-78.12972,"NC","040511","1902000000",""
