"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCSM","16694","2","Ictaluridae","Noturus insignis","Walnut Creek at Wilmington Street (SR 1564), 1.65 air miles S center Raleigh","Wake",35.75667,-78.64138794,"North Carolina","25-Jun-91","DWQ-91-14","Vince P. Schneider, J Fisher, P Low, M Wicker"
"NCSM","16769","2","Ictaluridae","Noturus insignis","Walnut Creek, at Sunnybrook Road (SR 2544), 3.55 air miles ESE center Raleigh","Wake",35.75834,-78.58333588,"North Carolina","25-Jun-91","DWQ-91-15","Vince P. Schneider, M Wicker, P Low, J Fisher"
"NCSM","30806","1","Ictaluridae","Ameiurus brunneus","Horsepasture River (site 20) at Foothills Trail just above Lake Jocassee Reservoir, 8.7 air miles SW Rosman","Transylvania",35.0571,-82.93800354,"North Carolina","25-Jun-00","FISH8-0121","JL Robinson, M Trussell"
"NCSM","30805","4","Ictaluridae","Noturus insignis","Horsepasture River (site 20) at Foothills Trail just above Lake Jocassee Reservoir, 8.7 air miles SW Rosman","Transylvania",35.0571,-82.93800354,"North Carolina","25-Jun-00","FISH8-0121","JL Robinson, M Trussell"
"NCSM","36131","1","Ictaluridae","Ameiurus natalis","Swift Creek off of SR 1152 (Holly Springs Road), ca. 5.5 air miles ESE Apex","Wake",35.71861,-78.75250244,"North Carolina","25-Jun-03","USGS-02087580","TF Cuffney, E Sadorf, A Haigler, K Beckert, H Neunkirchner, T Caire, D Harned"
"NCSM","45373","3","Ictaluridae","Ameiurus catus","Newport River, ca. 0.5 miles above (W of) SR 1247 (old US 70), ca. 1.0 miles SW center Newport","Carteret",34.7805,-76.86789703,"North Carolina","25-Jun-06","FISH8-0634","J Francesconi, C Jensen, et al."
"NCSM","52415","1","Ictaluridae","Ameiurus brunneus","Catawba River, [off of] Old Greenlee Road (SR 1214), [ca. 9.0 kilometers WSW center Marion]","McDowell",35.66257,-82.10508728,"North Carolina","25-Jun-07","SJF-070625.2","Steve J. Fraley, William T. Russ, J.C. Yonce; J. Rash, B. Brown, B. Buff, J.R. Hollifield"
"NCSM","7767","5","Ictaluridae","Ameiurus brunneus","Uwharrie River, 100 yards downstream from Rt. 64 bridge, 8.75 air miles WNW center Asheboro","Randolph",35.7335,-79.98200226,"North Carolina","25-May-78","WMP-78-2","William M. Palmer, Alvin L. Braswell, JH Carter, DT Carter"
"NCSM","7768","1","Ictaluridae","Ameiurus platycephalus","Uwharrie River, 100 yards downstream from Rt. 64 bridge, 8.75 air miles WNW center Asheboro","Randolph",35.7335,-79.98200226,"North Carolina","25-May-78","WMP-78-2","William M. Palmer, Alvin L. Braswell, JH Carter, DT Carter"
"NCSM","7769","5","Ictaluridae","Noturus insignis","Uwharrie River, 100 yards downstream from Rt. 64 bridge, 8.75 air miles WNW center Asheboro","Randolph",35.7335,-79.98200226,"North Carolina","25-May-78","WMP-78-2","William M. Palmer, Alvin L. Braswell, JH Carter, DT Carter"
