"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors","...14"
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","PUR38, FLAX POND",,35.532,-76.556,"NC","070510","528062800",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PUR38, FLAX POND",,35.532,-76.556,"NC","070619","528062800",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","020617","528062701",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","030515","528062701",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","030606","528062701",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","040513","528062701",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","040607","528062701",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","060509","528062701",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","060620","528062701",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","070510","528062701",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","PUR66, UPPER DOWRY CK SW",,35.538,-76.534,"NC","070619","528062701",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","LSR11, OTTER CREEK",,35.549,-75.923,"NC","020515","504000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR11, OTTER CREEK",,35.549,-75.923,"NC","030518","504000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR11, OTTER CREEK",,35.549,-75.923,"NC","030521","504000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR11, OTTER CREEK",,35.549,-75.923,"NC","060607","504000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR11, OTTER CREEK",,35.549,-75.923,"NC","070608","504000000",,
"NCDMF",,54,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","020515","503010000",,
"NCDMF",,28,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","020604","503010000",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","030530","503010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","030618","503010000",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","040510","503010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","040609","503010000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","050518","503010000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","050608","503010000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","060524","503010000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","060607","503010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","060717","503010000",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","LSR5, PAINS BAY",,35.598,-75.818,"NC","070524","503010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","426RD, UNCLE JIMMY’S LANDING",,35.599,-75.471,"NC","030909","500300109",,
"NCDMF",,41,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","020515","503030000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","020604","503030000",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","030521","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","030618","503030000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","040510","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","040715","503030000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","050518","503030000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","060607","503030000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR3, BROAD CREEK",,35.601,-75.903,"NC","070711","503030000",,
"NCDMF",,15,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","020515","503030000",,
"NCDMF",,24,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","020604","503030000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","030530","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","030618","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","040510","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","050608","503030000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","060607","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","070524","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR7, BROAD CREEK",,35.604,-75.903,"NC","070608","503030000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB12, SANDY BAY(DARE CO.)",,35.62213,-75.73995,"NC","020626","501050000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB12, SANDY BAY(DARE CO.)",,35.62213,-75.73995,"NC","050824","501050000",,
"NCDMF",,28,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","020515","503020000",,
"NCDMF",,16,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","020604","503020000",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","030530","503020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","030618","503020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","040510","503020000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","040609","503020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","040715","503020000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","050518","503020000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","050608","503020000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","060524","503020000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","060607","503020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","060717","503020000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","LSR1, DEEP CREEK",,35.624,-75.864,"NC","070524","503020000",,
"NCDMF",,23,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","020515","503000000",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","020604","503000000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","040510","503000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","050518","503000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","050608","503000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","060607","503000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","LSR6, LONG SHOAL RIVER",,35.643,-75.892,"NC","070608","503000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB11, OFF STUMPY POINT",,35.65067,-75.74005,"NC","030528","500370000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB10, RAIL BAY",,35.65235,-75.74788,"NC","040525","501010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","99, PT LKOUT-GA BAY-THE FORKS",,35.675,-76.107,"NC","040826","214000700",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","99, PT LKOUT-GA BAY-THE FORKS",,35.675,-76.107,"NC","061012","214000700",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","99, PT LKOUT-GA BAY-THE FORKS",,35.675,-76.107,"NC","070625","214000700",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","97, GRPVB-PPLR RDG-NWPTNWS PT-MKR10",,35.681,-76.036,"NC","041028","214000500",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","97, GRPVB-PPLR RDG-NWPTNWS PT-MKR10",,35.681,-76.036,"NC","060926","214000500",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB8, STUMPY POINT BAY",,35.68937,-75.77818,"NC","030528","501000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB1, STUMPY POINT BAY",,35.69433,-75.76892,"NC","020530","501000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","SPB1, STUMPY POINT BAY",,35.69433,-75.76892,"NC","020626","501000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","SPB1, STUMPY POINT BAY",,35.69433,-75.76892,"NC","030528","501000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","SPB1, STUMPY POINT BAY",,35.69433,-75.76892,"NC","041013","501000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","SPB1, STUMPY POINT BAY",,35.69433,-75.76892,"NC","070626","501000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","HI15A, JACK SHOAL",,35.699,-75.54,"NC","070523","500300115",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","OW1, GOOSE-MILLTAIL CR-CATF-STUMPY PT",,35.779,-76.022,"NC","040923","214000300",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI6, CUTTHROUGH",,35.82382,-75.61918,"NC","020523","307000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI6, CUTTHROUGH",,35.82382,-75.61918,"NC","020624","307000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI6, CUTTHROUGH",,35.82382,-75.61918,"NC","030926","307000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI6, CUTTHROUGH",,35.82382,-75.61918,"NC","040520","307000000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","RI6, CUTTHROUGH",,35.82382,-75.61918,"NC","050526","307000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","020523","302000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","020624","302000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","020725","302000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","020829","302000000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","030521","302000000",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","030623","302000000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","030725","302000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","040527","302000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","040824","302000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","050524","302000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","050624","302000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","050713","302000000",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","060524","302000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","060726","302000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","070525","302000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR23, SPENCER CREEK",,35.86253,-75.75437,"NC","070724","302000000",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","RI11, BROAD CREEK",,35.874,-75.641,"NC","020528","404000000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","RI11, BROAD CREEK",,35.874,-75.641,"NC","030514","404000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","RI11, BROAD CREEK",,35.874,-75.641,"NC","030618","404000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI11, BROAD CREEK",,35.874,-75.641,"NC","070523","404000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","020523","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","020725","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","020920","401010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","030521","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","030725","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","030821","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","031030","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","060830","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","061030","401010000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","070525","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI10, SCARBORO CREEK",,35.89817,-75.65922,"NC","070724","401010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","415RD, NORTHWEST POINT TO BAUM POINT",,35.907,-75.697,"NC","060913","310010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","020523","401020000",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","030521","401020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","030623","401020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","031030","401020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","050526","401020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","060524","401020000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","060927","401020000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","070525","401020000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","RI1A, DOUGH CREEK",,35.91208,-75.66963,"NC","071114","401020000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","129S, ROANOKE R. TO RAILROAD BR.",,35.936,-76.608,"NC","060628","200040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","152S, ROANOKE R. TO RAILROAD BR.",,35.936,-76.644,"NC","040607","200040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","152S, ROANOKE R. TO RAILROAD BR.",,35.936,-76.644,"NC","040706","200040000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","89, LITTLE ALLIGATOR CREEK (RIVER)",,35.938,-76.033,"NC","060615","214010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","89, LITTLE ALLIGATOR CREEK (RIVER)",,35.938,-76.033,"NC","060712","214010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","85S, BULL BAY",,35.939,-76.334,"NC","051006","213000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","85S, BULL BAY",,35.939,-76.334,"NC","060705","213000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","84S, SCUPPERNONG RIVER",,35.94,-76.298,"NC","020813","213010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","152, ROANOKE R. TO RAILROAD BR.",,35.942,-76.641,"NC","021007","200040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","152, ROANOKE R. TO RAILROAD BR.",,35.942,-76.641,"NC","030925","200040000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22B, PETER MASHOES CREEK",,35.94357,-75.81295,"NC","020725","301000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR22B, PETER MASHOES CREEK",,35.94357,-75.81295,"NC","021022","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22B, PETER MASHOES CREEK",,35.94357,-75.81295,"NC","030821","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22B, PETER MASHOES CREEK",,35.94357,-75.81295,"NC","050822","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22B, PETER MASHOES CREEK",,35.94357,-75.81295,"NC","070920","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22, PETER MASHOES CREEK",,35.94423,-75.81075,"NC","030623","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22, PETER MASHOES CREEK",,35.94423,-75.81075,"NC","050524","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22, PETER MASHOES CREEK",,35.94423,-75.81075,"NC","060524","301000000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","CR22, PETER MASHOES CREEK",,35.94423,-75.81075,"NC","070525","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22, PETER MASHOES CREEK",,35.94423,-75.81075,"NC","070627","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","104, EAST LAKE",,35.947,-75.899,"NC","060712","214060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","OW7, SCUPPERNONG RIVER",,35.947,-76.316,"NC","050610","213010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","OW7, SCUPPERNONG RIVER",,35.947,-76.316,"NC","071015","213010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","90, LITTLE ALLIGATOR CREEK (RIVER)",,35.948,-76.124,"NC","060712","214010000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","151, RAILROAD BR. TO HWY. 32 SOUTHSIDE",,35.95,-76.518,"NC","020801","200060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","151, RAILROAD BR. TO HWY. 32 SOUTHSIDE",,35.95,-76.518,"NC","030715","200060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","151, RAILROAD BR. TO HWY. 32 SOUTHSIDE",,35.95,-76.518,"NC","030729","200060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","151, RAILROAD BR. TO HWY. 32 SOUTHSIDE",,35.95,-76.518,"NC","030814","200060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","151, RAILROAD BR. TO HWY. 32 SOUTHSIDE",,35.95,-76.518,"NC","050711","200060000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","020523","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","021022","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","021115","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","030821","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","031123","301000000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","050713","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","051019","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","051128","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","060524","301000000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","060726","301000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","060927","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","061030","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","061129","301000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","070821","301000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","070920","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","CR22C, PETER MASHOES CREEK",,35.951,-75.8105,"NC","071017","301000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","143, BULL BAY",,35.962,-76.309,"NC","020723","213000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","6, BULL BAY",,35.962,-76.351,"NC","070815","213000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","150, HWY.32 TO LAUREL PT.",,35.963,-76.483,"NC","030826","200080000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","150, HWY.32 TO LAUREL PT.",,35.963,-76.483,"NC","030925","200080000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","150, HWY.32 TO LAUREL PT.",,35.963,-76.483,"NC","070910","200080000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","413RD, MANN POINT TO NAGS HEAD",,35.964,-75.644,"NC","020924","400040300",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","413RD, MANN POINT TO NAGS HEAD",,35.964,-75.644,"NC","021008","400040300",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","413RD, MANN POINT TO NAGS HEAD",,35.964,-75.644,"NC","021119","400040300",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","156, LONG SHOAL PT-SOUND PT-ALL.R.BR.",,35.967,-75.983,"NC","020723","214000100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","156, LONG SHOAL PT-SOUND PT-ALL.R.BR.",,35.967,-75.983,"NC","020805","214000100",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","156, LONG SHOAL PT-SOUND PT-ALL.R.BR.",,35.967,-75.983,"NC","030821","214000100",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","156, LONG SHOAL PT-SOUND PT-ALL.R.BR.",,35.967,-75.983,"NC","031002","214000100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","156, LONG SHOAL PT-SOUND PT-ALL.R.BR.",,35.967,-75.983,"NC","071016","214000100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","88S, EAST LAKE",,35.977,-75.861,"NC","040729","214060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","88S, EAST LAKE",,35.977,-75.861,"NC","040826","214060000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","162S, ROANOKE R. TO US17 BR.",,35.979,-76.694,"NC","030623","200020000",,
